year,make,model,body_styles
2001,Land Rover,Discovery Series II,"[""SUV""]"
2001,Land Rover,Range Rover,"[""SUV""]"
2001,Lexus,ES,"[""Sedan""]"
2001,Lexus,GS,"[""Sedan""]"
2001,Lexus,IS,"[""Sedan""]"
2001,Lexus,LS,"[""Sedan""]"
2001,Lexus,LX,"[""SUV""]"
2001,Lexus,RX,"[""SUV""]"
2001,Lincoln,Continental,"[""Sedan""]"
2001,Lincoln,LS,"[""Sedan""]"
2001,Lincoln,Navigator,"[""SUV""]"
2001,Lincoln,Town Car,"[""Sedan""]"
2001,Mazda,626,"[""Sedan""]"
2001,Mazda,B-Series Cab Plus,"[""Pickup""]"
2001,Mazda,B-Series Regular Cab,"[""Pickup""]"
2001,Mazda,Millenia,"[""Sedan""]"
2001,Mazda,MPV,"[""Van/Minivan""]"
2001,Mazda,MX-5 Miata,"[""Convertible""]"
2001,Mazda,Protege,"[""Sedan""]"
2001,Mazda,Tribute,"[""SUV""]"
2001,Mercedes-Benz,C-Class,"[""Sedan""]"
2001,Mercedes-Benz,CL-Class,"[""Coupe""]"
2001,Mercedes-Benz,CLK-Class,"[""Coupe"", ""Convertible""]"
2001,Mercedes-Benz,E-Class,"[""Sedan"", ""Wagon""]"
2001,Mercedes-Benz,M-Class,"[""SUV""]"
2001,Mercedes-Benz,S-Class,"[""Sedan""]"
2001,Mercedes-Benz,SL-Class,"[""Convertible""]"
2001,Mercedes-Benz,SLK-Class,"[""Convertible""]"
2001,Mercury,Cougar,"[""Coupe""]"
2001,Mercury,Grand Marquis,"[""Sedan""]"
2001,Mercury,Mountaineer,"[""SUV""]"
2001,Mercury,Sable,"[""Sedan"", ""Wagon""]"
2001,Mercury,Villager,"[""Van/Minivan""]"
2001,Mitsubishi,Diamante,"[""Sedan""]"
2001,Mitsubishi,Eclipse,"[""Hatchback"", ""Convertible""]"
2001,Mitsubishi,Galant,"[""Sedan""]"
2001,Mitsubishi,Mirage,"[""Coupe"", ""Sedan""]"
2001,Mitsubishi,Montero,"[""SUV""]"
2001,Mitsubishi,Montero Sport,"[""SUV""]"
2001,Nissan,Altima,"[""Sedan""]"
2001,Nissan,Frontier Crew Cab,"[""Pickup""]"
2001,Nissan,Frontier King Cab,"[""Pickup""]"
2001,Nissan,Frontier Regular Cab,"[""Pickup""]"
2001,Nissan,Maxima,"[""Sedan""]"
2001,Nissan,Pathfinder,"[""SUV""]"
2001,Nissan,Quest,"[""Van/Minivan""]"
2001,Nissan,Sentra,"[""Sedan""]"
2001,Nissan,Xterra,"[""SUV""]"
2001,Oldsmobile,Alero,"[""Sedan"", ""Coupe""]"
2001,Oldsmobile,Aurora,"[""Sedan""]"
2001,Oldsmobile,Bravada,"[""SUV""]"
2001,Oldsmobile,Intrigue,"[""Sedan""]"
2001,Oldsmobile,Silhouette,"[""Van/Minivan""]"
2001,Plymouth,Neon,"[""Sedan""]"
2001,Pontiac,Aztek,"[""SUV""]"
2001,Pontiac,Bonneville,"[""Sedan""]"
2001,Pontiac,Firebird,"[""Coupe"", ""Convertible""]"
2001,Pontiac,Grand Am,"[""Coupe"", ""Sedan""]"
2001,Pontiac,Grand Prix,"[""Sedan"", ""Coupe""]"
2001,Pontiac,Montana,"[""Van/Minivan""]"
2001,Pontiac,Sunfire,"[""Coupe"", ""Sedan""]"
2001,Porsche,911,"[""Coupe"", ""Convertible""]"
2001,Porsche,Boxster,"[""Convertible""]"
2001,Saab,9-3,"[""Hatchback"", ""Convertible""]"
2001,Saab,9-5,"[""Sedan"", ""Wagon""]"
2001,Saturn,L-Series,"[""Sedan"", ""Wagon""]"
2001,Saturn,S-Series,"[""Coupe"", ""Sedan"", ""Wagon""]"
2001,Subaru,Forester,"[""SUV""]"
2001,Subaru,Impreza,"[""Wagon"", ""Sedan"", ""Coupe""]"
2001,Subaru,Legacy,"[""Sedan"", ""Wagon""]"
2001,Subaru,Outback,"[""Wagon"", ""Sedan""]"
2001,Suzuki,Esteem,"[""Sedan"", ""Wagon""]"
2001,Suzuki,Grand Vitara,"[""SUV""]"
2001,Suzuki,Swift,"[""Hatchback""]"
2001,Suzuki,Vitara,"[""SUV""]"
2001,Suzuki,XL-7,"[""SUV""]"
2001,Toyota,4Runner,"[""SUV""]"
2001,Toyota,Avalon,"[""Sedan""]"
2001,Toyota,Camry,"[""Sedan""]"
2001,Toyota,Celica,"[""Hatchback""]"
2001,Toyota,Corolla,"[""Sedan""]"
2001,Toyota,Echo,"[""Coupe"", ""Sedan""]"
2001,Toyota,Highlander,"[""SUV""]"
2001,Toyota,Land Cruiser,"[""SUV""]"
2001,Toyota,MR2,"[""Convertible""]"
2001,Toyota,Prius,"[""Sedan""]"
2001,Toyota,RAV4,"[""SUV""]"
2001,Toyota,Sequoia,"[""SUV""]"
2001,Toyota,Sienna,"[""Van/Minivan""]"
2001,Toyota,Solara,"[""Coupe"", ""Convertible""]"
2001,Toyota,Tacoma Double Cab,"[""Pickup""]"
2001,Toyota,Tacoma Regular Cab,"[""Pickup""]"
2001,Toyota,Tacoma Xtracab,"[""Pickup""]"
2001,Toyota,Tundra Access Cab,"[""Pickup""]"
2001,Toyota,Tundra Regular Cab,"[""Pickup""]"
2001,Volkswagen,Cabrio,"[""Convertible""]"
2001,Volkswagen,Eurovan,"[""Van/Minivan""]"
2001,Volkswagen,Golf,"[""Hatchback""]"
2001,Volkswagen,GTI,"[""Hatchback""]"
2001,Volkswagen,Jetta,"[""Sedan"", ""Wagon""]"
2001,Volkswagen,New Beetle,"[""Hatchback""]"
2001,Volkswagen,Passat,"[""Sedan"", ""Wagon""]"
2001,Volkswagen,Passat (New),"[""Sedan"", ""Wagon""]"
2001,Volvo,C70,"[""Convertible"", ""Coupe""]"
2001,Volvo,S40,"[""Sedan""]"
2001,Volvo,S60,"[""Sedan""]"
2001,Volvo,S80,"[""Sedan""]"
2001,Volvo,V40,"[""Wagon""]"
2001,Volvo,V70,"[""Wagon""]"
2002,Acura,CL,"[""Coupe""]"
2002,Acura,MDX,"[""SUV""]"
2002,Acura,NSX,"[""Coupe""]"
2002,Acura,RL,"[""Sedan""]"
2002,Acura,RSX,"[""Coupe""]"
2002,Acura,TL,"[""Sedan""]"
2002,Audi,A4,"[""Sedan"", ""Wagon""]"
2002,Audi,A6,"[""Wagon"", ""Sedan""]"
2002,Audi,A8,"[""Sedan""]"
2002,Audi,allroad,"[""Wagon""]"
2002,Audi,S4,"[""Wagon"", ""Sedan""]"
2002,Audi,S6,"[""Wagon""]"
2002,Audi,S8,"[""Sedan""]"
2002,Audi,TT,"[""Hatchback"", ""Convertible""]"
2002,BMW,3 Series,"[""Sedan"", ""Coupe"", ""Convertible"", ""Wagon""]"
2002,BMW,5 Series,"[""Sedan"", ""Wagon""]"
2002,BMW,7 Series,"[""Sedan""]"
2002,BMW,M,"[""Coupe"", ""Convertible""]"
2002,BMW,M3,"[""Convertible"", ""Coupe""]"
2002,BMW,M5,"[""Sedan""]"
2002,BMW,X5,"[""SUV""]"
2002,BMW,Z3,"[""Convertible"", ""Coupe""]"
2002,BMW,Z8,"[""Convertible""]"
2002,Buick,Century,"[""Sedan""]"
2002,Buick,LeSabre,"[""Sedan""]"
2002,Buick,Park Avenue,"[""Sedan""]"
2002,Buick,Regal,"[""Sedan""]"
2002,Buick,Rendezvous,"[""SUV""]"
2002,Cadillac,DeVille,"[""Sedan""]"
2002,Cadillac,Eldorado,"[""Coupe""]"
2002,Cadillac,Escalade,"[""SUV""]"
2002,Cadillac,Escalade EXT,"[""Pickup""]"
2002,Cadillac,Seville,"[""Sedan""]"
2002,Chevrolet,Astro Cargo,"[""Van/Minivan""]"
2002,Chevrolet,Astro Passenger,"[""Van/Minivan""]"
2002,Chevrolet,Avalanche 1500,"[""Pickup""]"
2002,Chevrolet,Avalanche 2500,"[""Pickup""]"
2002,Chevrolet,Blazer,"[""SUV""]"
2002,Chevrolet,Camaro,"[""Coupe"", ""Convertible""]"
2002,Chevrolet,Cavalier,"[""Sedan"", ""Coupe""]"
2002,Chevrolet,Corvette,"[""Coupe"", ""Convertible""]"
2002,Chevrolet,Express 1500 Cargo,"[""Van/Minivan""]"
2002,Chevrolet,Express 1500 Passenger,"[""Van/Minivan""]"
2002,Chevrolet,Express 2500 Cargo,"[""Van/Minivan""]"
2002,Chevrolet,Express 2500 Passenger,"[""Van/Minivan""]"
2002,Chevrolet,Express 3500 Cargo,"[""Van/Minivan""]"
2002,Chevrolet,Express 3500 Passenger,"[""Van/Minivan""]"
2002,Chevrolet,Impala,"[""Sedan""]"
2002,Chevrolet,Malibu,"[""Sedan""]"
2002,Chevrolet,Monte Carlo,"[""Coupe""]"
2002,Chevrolet,Prizm,"[""Sedan""]"
2002,Chevrolet,S10 Crew Cab,"[""Pickup""]"
2002,Chevrolet,S10 Extended Cab,"[""Pickup""]"
2002,Chevrolet,S10 Regular Cab,"[""Pickup""]"
2002,Chevrolet,Silverado 1500 Extended Cab,"[""Pickup""]"
2002,Chevrolet,Silverado 1500 HD Crew Cab,"[""Pickup""]"
2002,Chevrolet,Silverado 1500 Regular Cab,"[""Pickup""]"
2002,Chevrolet,Silverado 2500 Extended Cab,"[""Pickup""]"
2002,Chevrolet,Silverado 2500 HD Crew Cab,"[""Pickup""]"
2002,Chevrolet,Silverado 2500 HD Extended Cab,"[""Pickup""]"
2002,Chevrolet,Silverado 2500 HD Regular Cab,"[""Pickup""]"
2002,Chevrolet,Silverado 2500 Regular Cab,"[""Pickup""]"
2002,Chevrolet,Silverado 3500 Crew Cab,"[""Pickup""]"
2002,Chevrolet,Silverado 3500 Extended Cab,"[""Pickup""]"
2002,Chevrolet,Silverado 3500 Regular Cab,"[""Pickup""]"
2002,Chevrolet,Suburban 1500,"[""SUV""]"
2002,Chevrolet,Suburban 2500,"[""SUV""]"
2002,Chevrolet,Tahoe,"[""SUV""]"
2002,Chevrolet,Tracker,"[""SUV""]"
2002,Chevrolet,TrailBlazer,"[""SUV""]"
2002,Chevrolet,Venture Cargo,"[""Van/Minivan""]"
2002,Chevrolet,Venture Passenger,"[""Van/Minivan""]"
2002,Chrysler,300M,"[""Sedan""]"
2002,Chrysler,Concorde,"[""Sedan""]"
2002,Chrysler,Prowler,"[""Convertible""]"
2002,Chrysler,PT Cruiser,"[""Wagon""]"
2002,Chrysler,Sebring,"[""Sedan"", ""Convertible"", ""Coupe""]"
2002,Chrysler,Town & Country,"[""Van/Minivan""]"
2002,Chrysler,Voyager,"[""Van/Minivan""]"
2002,Daewoo,Lanos,"[""Sedan"", ""Hatchback""]"
2002,Daewoo,Leganza,"[""Sedan""]"
2002,Daewoo,Nubira,"[""Sedan"", ""Wagon""]"
2002,Dodge,Caravan Passenger,"[""Van/Minivan""]"
2002,Dodge,Dakota Club Cab,"[""Pickup""]"
2002,Dodge,Dakota Quad Cab,"[""Pickup""]"
2002,Dodge,Dakota Regular Cab,"[""Pickup""]"
2002,Dodge,Durango,"[""SUV""]"
2002,Dodge,Grand Caravan Passenger,"[""Van/Minivan""]"
2002,Dodge,Intrepid,"[""Sedan""]"
2002,Dodge,Neon,"[""Sedan""]"
2002,Dodge,Ram 1500 Quad Cab,"[""Pickup""]"
2002,Dodge,Ram 1500 Regular Cab,"[""Pickup""]"
2002,Dodge,Ram 2500 Quad Cab,"[""Pickup""]"
2002,Dodge,Ram 2500 Regular Cab,"[""Pickup""]"
2002,Dodge,Ram 3500 Quad Cab,"[""Pickup""]"
2002,Dodge,Ram 3500 Regular Cab,"[""Pickup""]"
2002,Dodge,Ram Van 1500,"[""Van/Minivan""]"
2002,Dodge,Ram Van 2500,"[""Van/Minivan""]"
2002,Dodge,Ram Van 3500,"[""Van/Minivan""]"
2002,Dodge,Ram Wagon 1500,"[""Van/Minivan""]"
2002,Dodge,Ram Wagon 2500,"[""Van/Minivan""]"
2002,Dodge,Ram Wagon 3500,"[""Van/Minivan""]"
2002,Dodge,Stratus,"[""Coupe"", ""Sedan""]"
2002,Dodge,Viper,"[""Convertible"", ""Coupe""]"
2002,Ford,Crown Victoria,"[""Sedan""]"
2002,Ford,Econoline E150 Cargo,"[""Van/Minivan""]"
2002,Ford,Econoline E150 Passenger,"[""Van/Minivan""]"
2002,Ford,Econoline E250 Cargo,"[""Van/Minivan""]"
2002,Ford,Econoline E350 Super Duty Cargo,"[""Van/Minivan""]"
2002,Ford,Econoline E350 Super Duty Passenger,"[""Van/Minivan""]"
2002,Ford,Escape,"[""SUV""]"
2002,Ford,Escort,"[""Sedan""]"
2002,Ford,Excursion,"[""SUV""]"
2002,Ford,Expedition,"[""SUV""]"
2002,Ford,Explorer,"[""SUV""]"
2002,Ford,Explorer Sport,"[""SUV""]"
2002,Ford,Explorer Sport Trac,"[""Pickup""]"
2002,Ford,F150 Regular Cab,"[""Pickup""]"
2002,Ford,F150 Super Cab,"[""Pickup""]"
2002,Ford,F150 SuperCrew Cab,"[""Pickup""]"
2002,Ford,F250 Super Duty Crew Cab,"[""Pickup""]"
2002,Ford,F250 Super Duty Regular Cab,"[""Pickup""]"
2002,Ford,F250 Super Duty Super Cab,"[""Pickup""]"
2002,Ford,F350 Super Duty Crew Cab,"[""Pickup""]"
2002,Ford,F350 Super Duty Regular Cab,"[""Pickup""]"
2002,Ford,F350 Super Duty Super Cab,"[""Pickup""]"
2002,Ford,Focus,"[""Sedan"", ""Wagon"", ""Hatchback""]"
2002,Ford,Mustang,"[""Coupe"", ""Convertible""]"
2002,Ford,Ranger Regular Cab,"[""Pickup""]"
2002,Ford,Ranger Super Cab,"[""Pickup""]"
2002,Ford,Taurus,"[""Sedan"", ""Wagon""]"
2002,Ford,Thunderbird,"[""Convertible""]"
2002,Ford,Windstar Cargo,"[""Van/Minivan""]"
2002,Ford,Windstar Passenger,"[""Van/Minivan""]"
2002,Ford,ZX2,"[""Coupe""]"
2002,GMC,Envoy,"[""SUV""]"
2002,GMC,Envoy XL,"[""SUV""]"
2002,GMC,Safari Cargo,"[""Van/Minivan""]"
2002,GMC,Safari Passenger,"[""Van/Minivan""]"
2002,GMC,Savana 1500 Cargo,"[""Van/Minivan""]"
2002,GMC,Savana 1500 Passenger,"[""Van/Minivan""]"
2002,GMC,Savana 2500 Cargo,"[""Van/Minivan""]"
2002,GMC,Savana 2500 Passenger,"[""Van/Minivan""]"
2002,GMC,Savana 3500 Cargo,"[""Van/Minivan""]"
2002,GMC,Savana 3500 Passenger,"[""Van/Minivan""]"
2002,GMC,Sierra 1500 Extended Cab,"[""Pickup""]"
2002,GMC,Sierra 1500 HD Crew Cab,"[""Pickup""]"
2002,GMC,Sierra 1500 Regular Cab,"[""Pickup""]"
2002,GMC,Sierra 2500 Extended Cab,"[""Pickup""]"
2002,GMC,Sierra 2500 HD Crew Cab,"[""Pickup""]"
2002,GMC,Sierra 2500 HD Extended Cab,"[""Pickup""]"
2002,GMC,Sierra 2500 HD Regular Cab,"[""Pickup""]"
2002,GMC,Sierra 2500 Regular Cab,"[""Pickup""]"
2002,GMC,Sierra 3500 Crew Cab,"[""Pickup""]"
2002,GMC,Sierra 3500 Extended Cab,"[""Pickup""]"
2002,GMC,Sierra 3500 Regular Cab,"[""Pickup""]"
2002,GMC,Sonoma Crew Cab,"[""Pickup""]"
2002,GMC,Sonoma Extended Cab,"[""Pickup""]"
2002,GMC,Sonoma Regular Cab,"[""Pickup""]"
2002,GMC,Yukon,"[""SUV""]"
2002,GMC,Yukon XL 1500,"[""SUV""]"
2002,GMC,Yukon XL 2500,"[""SUV""]"
2002,Honda,Accord,"[""Sedan"", ""Coupe""]"
2002,Honda,Civic,"[""Sedan"", ""Coupe"", ""Hatchback""]"
2002,Honda,CR-V,"[""SUV""]"
2002,Honda,Insight,"[""Hatchback""]"
2002,Honda,Odyssey,"[""Van/Minivan""]"
2002,Honda,Passport,"[""SUV""]"
2002,Honda,S2000,"[""Convertible""]"
2002,HUMMER,H1,"[""SUV"", ""Wagon""]"
2002,Hyundai,Accent,"[""Hatchback"", ""Sedan""]"
2002,Hyundai,Elantra,"[""Sedan"", ""Hatchback""]"
2002,Hyundai,Santa Fe,"[""SUV""]"
2002,Hyundai,Sonata,"[""Sedan""]"
2002,Hyundai,XG350,"[""Sedan""]"
2002,INFINITI,G,"[""Sedan""]"
2002,INFINITI,I,"[""Sedan""]"
2002,INFINITI,Q,"[""Sedan""]"
2002,INFINITI,QX,"[""SUV""]"
2002,Isuzu,Axiom,"[""SUV""]"
2002,Isuzu,Rodeo,"[""SUV""]"
2002,Isuzu,Rodeo Sport,"[""SUV""]"
2002,Isuzu,Trooper,"[""SUV""]"
2002,Jaguar,S-Type,"[""Sedan""]"
2002,Jaguar,XJ,"[""Sedan""]"
2002,Jaguar,XK,"[""Coupe"", ""Convertible""]"
2002,Jaguar,X-Type,"[""Sedan""]"
2002,Jeep,Grand Cherokee,"[""SUV""]"
2002,Jeep,Liberty,"[""SUV""]"
2002,Jeep,Wrangler,"[""SUV""]"
2002,Kia,Optima,"[""Sedan""]"
2002,Kia,Rio,"[""Sedan"", ""Wagon""]"
2002,Kia,Sedona,"[""Van/Minivan""]"
2002,Kia,Spectra,"[""Sedan"", ""Hatchback""]"
2002,Kia,Sportage,"[""SUV""]"
2002,Land Rover,Discovery Series II,"[""SUV""]"
2002,Land Rover,Freelander,"[""SUV""]"
2002,Land Rover,Range Rover,"[""SUV""]"
2002,Lexus,ES,"[""Sedan""]"
2002,Lexus,GS,"[""Sedan""]"
2002,Lexus,IS,"[""Sedan"", ""Hatchback""]"
2002,Lexus,LS,"[""Sedan""]"
2002,Lexus,LX,"[""SUV""]"
2002,Lexus,RX,"[""SUV""]"
2002,Lexus,SC,"[""Convertible""]"
2002,Lincoln,Blackwood,"[""Pickup""]"
2002,Lincoln,Continental,"[""Sedan""]"
2002,Lincoln,LS,"[""Sedan""]"
2002,Lincoln,Navigator,"[""SUV""]"
2002,Lincoln,Town Car,"[""Sedan""]"
2002,Mazda,626,"[""Sedan""]"
2002,Mazda,B-Series Cab Plus,"[""Pickup""]"
2002,Mazda,B-Series Regular Cab,"[""Pickup""]"
2002,Mazda,Millenia,"[""Sedan""]"
2002,Mazda,MPV,"[""Van/Minivan""]"
2002,Mazda,MX-5 Miata,"[""Convertible""]"
2002,Mazda,Protege,"[""Sedan""]"
2002,Mazda,Protege5,"[""Hatchback""]"
2002,Mazda,Tribute,"[""SUV""]"
2002,Mercedes-Benz,C-Class,"[""Coupe"", ""Sedan"", ""Wagon""]"
2002,Mercedes-Benz,CL-Class,"[""Coupe""]"
2002,Mercedes-Benz,CLK-Class,"[""Coupe"", ""Convertible""]"
2002,Mercedes-Benz,E-Class,"[""Sedan"", ""Wagon""]"
2002,Mercedes-Benz,G-Class,"[""SUV""]"
2002,Mercedes-Benz,M-Class,"[""SUV""]"
2002,Mercedes-Benz,S-Class,"[""Sedan""]"
2002,Mercedes-Benz,SL-Class,"[""Convertible""]"
2002,Mercedes-Benz,SLK-Class,"[""Convertible""]"
2002,Mercury,Cougar,"[""Coupe""]"
2002,Mercury,Grand Marquis,"[""Sedan""]"
2002,Mercury,Mountaineer,"[""SUV""]"
2002,Mercury,Sable,"[""Sedan"", ""Wagon""]"
2002,Mercury,Villager,"[""Van/Minivan""]"
2002,MINI,Cooper,"[""Hatchback""]"
2002,Mitsubishi,Diamante,"[""Sedan""]"
2002,Mitsubishi,Eclipse,"[""Coupe"", ""Convertible""]"
2002,Mitsubishi,Galant,"[""Sedan""]"
2002,Mitsubishi,Lancer,"[""Sedan""]"
2002,Mitsubishi,Mirage,"[""Coupe""]"
2002,Mitsubishi,Montero,"[""SUV""]"
2002,Mitsubishi,Montero Sport,"[""SUV""]"
2002,Nissan,Altima,"[""Sedan""]"
2002,Nissan,Frontier Crew Cab,"[""Pickup""]"
2002,Nissan,Frontier King Cab,"[""Pickup""]"
2002,Nissan,Maxima,"[""Sedan""]"
2002,Nissan,Pathfinder,"[""SUV""]"
2002,Nissan,Quest,"[""Van/Minivan""]"
2002,Nissan,Sentra,"[""Sedan""]"
2002,Nissan,Xterra,"[""SUV""]"
2002,Oldsmobile,Alero,"[""Sedan"", ""Coupe""]"
2002,Oldsmobile,Aurora,"[""Sedan""]"
2002,Oldsmobile,Bravada,"[""SUV""]"
2002,Oldsmobile,Intrigue,"[""Sedan""]"
2002,Oldsmobile,Silhouette,"[""Van/Minivan""]"
2002,Pontiac,Aztek,"[""SUV""]"
2002,Pontiac,Bonneville,"[""Sedan""]"
2002,Pontiac,Firebird,"[""Coupe"", ""Convertible""]"
2002,Pontiac,Grand Am,"[""Coupe"", ""Sedan""]"
2002,Pontiac,Grand Prix,"[""Sedan"", ""Coupe""]"
2002,Pontiac,Montana,"[""Van/Minivan""]"
2002,Pontiac,Sunfire,"[""Sedan"", ""Coupe""]"
2002,Porsche,911,"[""Coupe"", ""Convertible""]"
2002,Porsche,Boxster,"[""Convertible""]"
2002,Saab,9-3,"[""Convertible"", ""Hatchback""]"
2002,Saab,9-5,"[""Sedan"", ""Wagon""]"
2002,Saturn,L-Series,"[""Sedan"", ""Wagon""]"
2002,Saturn,S-Series,"[""Coupe"", ""Sedan""]"
2002,Saturn,VUE,"[""SUV""]"
2002,Subaru,Forester,"[""SUV""]"
2002,Subaru,Impreza,"[""Wagon"", ""Sedan""]"
2002,Subaru,Legacy,"[""Wagon"", ""Sedan""]"
2002,Subaru,Outback,"[""Wagon"", ""Sedan""]"
2002,Suzuki,Aerio,"[""Wagon"", ""Sedan""]"
2002,Suzuki,Esteem,"[""Sedan"", ""Wagon""]"
2002,Suzuki,Grand Vitara,"[""SUV""]"
2002,Suzuki,Vitara,"[""SUV""]"
2002,Suzuki,XL-7,"[""SUV""]"
2002,Toyota,4Runner,"[""SUV""]"
2002,Toyota,Avalon,"[""Sedan""]"
2002,Toyota,Camry,"[""Sedan""]"
2002,Toyota,Celica,"[""Hatchback""]"
2002,Toyota,Corolla,"[""Sedan""]"
2002,Toyota,Echo,"[""Sedan"", ""Coupe""]"
2002,Toyota,Highlander,"[""SUV""]"
2002,Toyota,Land Cruiser,"[""SUV""]"
2002,Toyota,MR2,"[""Convertible""]"
2002,Toyota,Prius,"[""Sedan""]"
2002,Toyota,RAV4,"[""SUV""]"
2002,Toyota,Sequoia,"[""SUV""]"
2002,Toyota,Sienna,"[""Van/Minivan""]"
2002,Toyota,Solara,"[""Coupe"", ""Convertible""]"
2002,Toyota,Tacoma Double Cab,"[""Pickup""]"
2002,Toyota,Tacoma Regular Cab,"[""Pickup""]"
2002,Toyota,Tacoma Xtracab,"[""Pickup""]"
2002,Toyota,Tundra Access Cab,"[""Pickup""]"
2002,Toyota,Tundra Regular Cab,"[""Pickup""]"
2002,Volkswagen,Cabrio,"[""Convertible""]"
2002,Volkswagen,Eurovan,"[""Van/Minivan""]"
2002,Volkswagen,Golf,"[""Hatchback""]"
2002,Volkswagen,GTI,"[""Hatchback""]"
2002,Volkswagen,Jetta,"[""Sedan"", ""Wagon""]"
2002,Volkswagen,New Beetle,"[""Hatchback""]"
2002,Volkswagen,Passat,"[""Sedan"", ""Wagon""]"
2002,Volvo,C70,"[""Convertible"", ""Coupe""]"
2002,Volvo,S40,"[""Sedan""]"
2002,Volvo,S60,"[""Sedan""]"
2002,Volvo,S80,"[""Sedan""]"
2002,Volvo,V40,"[""Wagon""]"
2002,Volvo,V70,"[""Wagon""]"
2003,Acura,CL,"[""Coupe""]"
2003,Acura,MDX,"[""SUV""]"
2003,Acura,NSX,"[""Coupe""]"
2003,Acura,RL,"[""Sedan""]"
2003,Acura,RSX,"[""Coupe""]"
2003,Acura,TL,"[""Sedan""]"
2003,Audi,A4,"[""Wagon"", ""Sedan"", ""Convertible""]"
2003,Audi,A6,"[""Sedan"", ""Wagon""]"
2003,Audi,A8,"[""Sedan""]"
2003,Audi,allroad,"[""Wagon""]"
2003,Audi,RS 6,"[""Sedan""]"
2003,Audi,S6,"[""Wagon""]"
2003,Audi,S8,"[""Sedan""]"
2003,Audi,TT,"[""Coupe"", ""Convertible""]"
2003,BMW,3 Series,"[""Sedan"", ""Convertible"", ""Coupe"", ""Wagon""]"
2003,BMW,5 Series,"[""Sedan"", ""Wagon""]"
2003,BMW,7 Series,"[""Sedan""]"
2003,BMW,M3,"[""Coupe"", ""Convertible""]"
2003,BMW,M5,"[""Sedan""]"
2003,BMW,X5,"[""SUV""]"
2003,BMW,Z4,"[""Convertible""]"
2003,BMW,Z8,"[""Convertible""]"
2003,Buick,Century,"[""Sedan""]"
2003,Buick,LeSabre,"[""Sedan""]"
2003,Buick,Park Avenue,"[""Sedan""]"
2003,Buick,Regal,"[""Sedan""]"
2003,Buick,Rendezvous,"[""SUV""]"
2003,Cadillac,CTS,"[""Sedan""]"
2003,Cadillac,DeVille,"[""Sedan""]"
2003,Cadillac,Escalade,"[""SUV""]"
2003,Cadillac,Escalade ESV,"[""SUV""]"
2003,Cadillac,Escalade EXT,"[""Pickup""]"
2003,Cadillac,Seville,"[""Sedan""]"
2003,Chevrolet,Astro Cargo,"[""Van/Minivan""]"
2003,Chevrolet,Astro Passenger,"[""Van/Minivan""]"
2003,Chevrolet,Avalanche 1500,"[""Pickup""]"
2003,Chevrolet,Avalanche 2500,"[""Pickup""]"
2003,Chevrolet,Blazer,"[""SUV""]"
2003,Chevrolet,Cavalier,"[""Sedan"", ""Coupe""]"
2003,Chevrolet,Corvette,"[""Coupe"", ""Convertible""]"
2003,Chevrolet,Express 1500 Cargo,"[""Van/Minivan""]"
2003,Chevrolet,Express 1500 Passenger,"[""Van/Minivan""]"
2003,Chevrolet,Express 2500 Cargo,"[""Van/Minivan""]"
2003,Chevrolet,Express 2500 Passenger,"[""Van/Minivan""]"
2003,Chevrolet,Express 3500 Cargo,"[""Van/Minivan""]"
2003,Chevrolet,Express 3500 Passenger,"[""Van/Minivan""]"
2003,Chevrolet,Impala,"[""Sedan""]"
2003,Chevrolet,Malibu,"[""Sedan""]"
2003,Chevrolet,Monte Carlo,"[""Coupe""]"
2003,Chevrolet,S10 Crew Cab,"[""Pickup""]"
2003,Chevrolet,S10 Extended Cab,"[""Pickup""]"
2003,Chevrolet,S10 Regular Cab,"[""Pickup""]"
2003,Chevrolet,Silverado 1500 Extended Cab,"[""Pickup""]"
2003,Chevrolet,Silverado 1500 HD Crew Cab,"[""Pickup""]"
2003,Chevrolet,Silverado 1500 Regular Cab,"[""Pickup""]"
2003,Chevrolet,Silverado 2500 Extended Cab,"[""Pickup""]"
2003,Chevrolet,Silverado 2500 HD Crew Cab,"[""Pickup""]"
2003,Chevrolet,Silverado 2500 HD Extended Cab,"[""Pickup""]"
2003,Chevrolet,Silverado 2500 HD Regular Cab,"[""Pickup""]"
2003,Chevrolet,Silverado 2500 Regular Cab,"[""Pickup""]"
2003,Chevrolet,Silverado 3500 Crew Cab,"[""Pickup""]"
2003,Chevrolet,Silverado 3500 Extended Cab,"[""Pickup""]"
2003,Chevrolet,Silverado 3500 Regular Cab,"[""Pickup""]"
2003,Chevrolet,SSR,"[""Pickup""]"
2003,Chevrolet,Suburban 1500,"[""SUV""]"
2003,Chevrolet,Suburban 2500,"[""SUV""]"
2003,Chevrolet,Tahoe,"[""SUV""]"
2003,Chevrolet,Tracker,"[""SUV""]"
2003,Chevrolet,TrailBlazer,"[""SUV""]"
2003,Chevrolet,Venture Cargo,"[""Van/Minivan""]"
2003,Chevrolet,Venture Passenger,"[""Van/Minivan""]"
2003,Chrysler,300M,"[""Sedan""]"
2003,Chrysler,Concorde,"[""Sedan""]"
2003,Chrysler,PT Cruiser,"[""Wagon""]"
2003,Chrysler,Sebring,"[""Sedan"", ""Coupe"", ""Convertible""]"
2003,Chrysler,Town & Country,"[""Van/Minivan""]"
2003,Chrysler,Voyager,"[""Van/Minivan""]"
